filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,228,248,302,344
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,485,510,507,566
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,305,328,478,525
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,404,435,475,533
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,364,391,274,321
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,367,396,475,564
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,442,482,493,574
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,502,531,264,303
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Signature,195,240,113,210
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,254,273,128,338
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Handwritting,205,265,506,611
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,428,450,351,500
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Lines,330,346,504,562
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,363,386,352,548
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,410,427,115,280
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,213,248,365,523
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,514,530,113,281
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,431,449,114,280
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,444,480,354,532
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,390,429,354,488
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,480,532,350,551
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,462,479,113,271
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,248,275,357,547
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Letters,368,385,119,299
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Handwritting,549,584,461,543
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Stamp,559,603,38,131
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-103.jpg,640,640,Signature,202,262,505,618
