filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Lines,311,330,226,276
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Lines,435,453,483,524
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,256,271,97,315
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Signature,431,451,271,324
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,327,361,148,549
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Lines,423,442,440,490
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,369,392,93,315
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,432,448,92,286
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Signature,180,257,509,589
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Lines,373,395,274,323
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,362,388,330,539
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,390,420,334,513
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,453,481,120,558
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,314,329,91,247
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,310,333,334,554
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,214,255,334,543
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Handwritting,552,581,458,526
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Stamp,558,606,26,130
AGN_DFS_C.18_1_de_2_Cabrera_Arenas_Emma_pg-096.jpg,640,640,Letters,478,533,114,582
