filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,114,375,90,116
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Lines,436,486,315,337
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Lines,489,537,405,419
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,120,617,52,98
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Lines,548,565,88,127
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Lines,258,320,534,545
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,120,606,185,247
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,114,604,313,377
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,115,616,128,182
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,112,592,476,534
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,117,609,253,309
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,115,596,556,612
AGN_DFS_C.48_De_los_Rios_Merino_Alicia_pg-084.jpg,640,640,Letters,90,609,391,476
