filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Signature,379,497,196,244
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Letters,496,549,300,315
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,55,187,470,519
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Letters,103,161,289,307
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,52,112,312,359
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,56,183,361,412
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Letters,167,238,196,217
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,490,619,410,455
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Signature,369,491,88,223
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,481,622,462,521
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,556,616,358,406
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,512,617,517,575
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,343,439,494,613
AGN_DFS_C.160_Murillo_de_Ramirez_Juventina_Martha_pg-005.jpg,640,640,Fingerprints,204,290,495,612
