filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Lines,128,264,495,516
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,286,493,374,400
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,118,246,229,253
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,287,517,340,388
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Lines,123,268,402,426
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,279,511,190,229
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,276,518,235,291
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,287,531,445,483
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,285,523,400,448
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,285,519,298,349
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Handwritting,252,327,120,147
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Letters,279,531,492,539
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Handwritting,353,506,131,176
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Signature,56,140,413,511
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-266_jpg.rf.7dbbe66042fd0412756111198c11adf1.jpg,640,640,Stamp,54,137,109,177
