filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Letters,154,505,142,177
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Letters,316,503,232,256
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Lines,121,275,360,394
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Letters,321,493,256,283
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Letters,318,462,297,353
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Lines,296,458,451,484
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Handwritting,34,84,459,532
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Letters,154,514,172,227
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Signature,165,271,297,362
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Letters,305,355,357,453
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Handwritting,442,513,114,152
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Letters,350,444,356,454
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-231_jpg.rf.b2b26cc5bec7f83a5de1c13087a26b83.jpg,640,640,Stamp,70,152,74,148
