filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,118,493,367,423
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,107,275,253,283
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Lines,103,189,494,517
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,105,273,304,339
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,294,476,210,246
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,105,262,181,213
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,114,276,348,372
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,107,267,202,237
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,298,406,156,183
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,288,531,387,424
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,294,513,315,353
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Handwritting,404,474,143,203
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,296,483,253,310
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Handwritting,63,113,419,535
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,295,492,447,492
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Letters,300,504,495,549
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-252_jpg.rf.ff6fa4ef1d038339abfffd3af1950594.jpg,640,640,Stamp,48,131,95,164
