filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Letters,317,534,463,507
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Lines,307,483,206,249
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Lines,301,489,236,263
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Lines,142,290,470,493
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Letters,118,257,318,341
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Lines,316,434,466,501
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Lines,305,382,325,355
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Lines,164,272,365,395
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Letters,325,543,560,604
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Letters,355,496,356,394
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Letters,351,528,319,355
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Lines,115,261,207,232
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Lines,311,423,410,437
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Handwritting,335,469,161,202
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Handwritting,48,114,529,590
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-280_jpg.rf.645f4699d7baf20386fe489fd53ffc64.jpg,640,640,Stamp,43,128,142,212
